Breed,Age,Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Health_Status,Lactation_Stage,Reproductive_Status,Milking_Frequency,Environmental_Temperature,Environmental_Humidity,Environmental_Housing,Previous_Milk_Production,Milk_Production
Guernsey,3,20.524194959026424,30.04381548932043,15.10561795409338,Healthy,Mid-Lactation,Calving,Two times a day,26.589084818780247,79.9033037178389,Pasture,17.47643642324507,19.571567897187478
Guernsey,7,22.152198811738074,30.596489474828545,18.205987576765864,Unhealthy,Late Lactation,Calving,Two times a day,24.36781870227731,75.4776844353147,Pasture,2.3964951741853446,19.30884441477421
Holstein,7,27.309656829515472,39.061075156068284,14.045686564040174,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,36.81750102952155,72.41746342462501,Barn,9.02178574933663,8.325219987201502
Ayrshire,7,29.29485005078864,43.6107024706927,14.843444262915087,Healthy,Early Lactation,Calving,Two times a day,15.698970839738527,54.97223973625299,Barn,18.217578096128875,5.309984344365644
Guernsey,7,18.868995265756098,33.58284990602891,10.133676832593956,Unhealthy,Mid-Lactation,Calving,Two times a day,33.458585844175175,49.25256729049174,Barn,16.286019673431756,6.051843053282315
Guernsey,5,24.41090647171734,37.044626620210636,14.09739236442939,Healthy,Late Lactation,Post-Calving,Three times a day,36.64582972197333,69.39402081998404,Pasture,10.393357929318599,5.375625963232082
Holstein,3,28.5904018298352,36.756979524867276,16.47774232950342,Healthy,Early Lactation,Post-Calving,Three times a day,25.712509906318225,52.183014651542734,Barn,15.43142878657662,10.644916142835614
Guernsey,7,18.990102413285054,37.09457019143265,10.155083306265922,Unhealthy,Late Lactation,Pregnant,Three times a day,28.216571795295522,47.041587286198826,Pasture,10.45387548089074,12.13719615601857
Holstein,7,27.894168562762005,39.33779543594618,12.808819651862438,Healthy,Early Lactation,Post-Calving,Three times a day,37.66712850916891,71.46103548414365,Pasture,3.1618467456569754,9.775587764593322
Jersey,7,22.293616211139256,37.04615644486026,12.0795635928939,Healthy,Early Lactation,Pregnant,Three times a day,20.094660366852345,52.50174608946889,Pasture,2.494722264433582,8.159887244963047
Guernsey,3,21.865136426632024,36.71202211983687,10.419854289095882,Healthy,Early Lactation,Calving,Three times a day,27.483236346832438,76.57766917949354,Pasture,3.7673646413413953,4.2257007513987555
Jersey,5,29.72959663577743,37.11432630646891,14.792600899145375,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,26.39330705107711,73.625305792765,Barn,7.01844189931359,9.650111827642267
Holstein,3,20.41030907834753,38.863011619065624,11.817232932281565,Healthy,Late Lactation,Post-Calving,Three times a day,21.201423548888883,73.90561318037021,Barn,18.610585353480374,6.822054276049161
Ayrshire,5,26.318327289872173,38.05511232527037,17.4308153963138,Unhealthy,Late Lactation,Post-Calving,Two times a day,34.646237528954586,70.86278904223305,Pasture,15.993568273072027,10.831909255966858
Guernsey,7,27.8572887361184,42.81203996475757,18.479278837633487,Unhealthy,Late Lactation,Calving,Three times a day,36.59041427431766,75.23525695098947,Barn,8.65603122452635,13.503788310232478
Holstein,7,18.49420194335126,30.742452802404998,15.455851826691479,Healthy,Early Lactation,Pregnant,Three times a day,33.76638191491701,72.2298756871248,Barn,9.86153419575148,12.666243488732212
Ayrshire,3,26.04462550025295,42.49975607209519,19.817073425211415,Healthy,Mid-Lactation,Calving,Two times a day,19.6886150603666,64.10045454298916,Barn,5.312189153328298,9.249804208111867
Ayrshire,3,29.418599692263925,42.65886918917586,14.504785714705953,Unhealthy,Early Lactation,Calving,Three times a day,17.08196725203316,51.83290874327453,Pasture,14.087059129442602,11.121048485599218
Jersey,5,19.490639600736714,34.27362032296441,15.133682102249155,Unhealthy,Late Lactation,Post-Calving,Three times a day,29.530667647328215,75.52836772856597,Barn,16.055313429240762,5.697122619215193
Holstein,5,28.75465563222046,36.94277932523776,19.892177539577503,Healthy,Mid-Lactation,Pregnant,Two times a day,16.370274252237216,73.62414491092767,Barn,4.778093913351531,0.48480518044779375
Ayrshire,3,25.13731964852323,36.57807732806153,12.315484359650489,Healthy,Mid-Lactation,Calving,Three times a day,31.14782132539402,58.91517288842181,Barn,0.8364324757293073,12.500389083362082
Guernsey,5,25.39925498234969,33.277647515311955,19.425459396769053,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,27.730181287853824,41.56314744007821,Barn,12.477778863259408,5.051371182753739
Guernsey,3,25.35533009838727,35.95195270629475,10.428375551191133,Unhealthy,Late Lactation,Calving,Three times a day,30.906857585847927,65.54174909607653,Barn,11.250242382706332,13.37907420136549
Jersey,5,21.586030636047767,30.665816582562815,14.463868902631948,Unhealthy,Mid-Lactation,Calving,Three times a day,29.164098567593857,42.02387414706327,Barn,8.04262310057753,14.940169991939188
Ayrshire,3,29.222421783593518,34.16733109172601,10.700035121330657,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,25.144861668652148,77.0511984739363,Barn,12.877878835464202,18.318554922075624
Holstein,3,29.368205551572466,42.25023263176077,17.29234742913643,Unhealthy,Early Lactation,Post-Calving,Three times a day,19.82105232336548,78.46525026501229,Barn,11.012265959702871,19.16245590959226
Guernsey,3,25.503655922567376,34.268434526443464,16.084089358800178,Healthy,Early Lactation,Pregnant,Two times a day,22.336851259451727,47.57960583598417,Barn,5.011631531883856,0.21052092619402885
Ayrshire,5,27.401072711299378,42.27310003122371,17.066342634675962,Unhealthy,Mid-Lactation,Calving,Two times a day,27.588013781255434,67.0555751221964,Barn,7.954579512454448,19.807484187092747
Ayrshire,5,25.347095830573895,37.97399196906646,13.744803999680169,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,30.64483424754254,43.69076018251051,Pasture,8.562271394944833,13.660366369883219
Jersey,5,23.812781370888487,43.1979401604174,13.694819340313803,Healthy,Early Lactation,Post-Calving,Three times a day,33.70759240522868,69.18067714292488,Barn,17.604959889511274,12.870483207483785
Guernsey,3,25.929841419591007,38.621693313966226,10.453192789608947,Healthy,Early Lactation,Pregnant,Three times a day,33.41209724277746,53.89150664610698,Pasture,19.218083082579188,0.30426190390710817
Guernsey,5,24.6360174311035,30.445023345971098,13.499449395296399,Unhealthy,Early Lactation,Pregnant,Two times a day,38.34452983826605,67.24200446921782,Barn,17.860027247929942,17.22466823773475
Holstein,5,25.169710351583163,40.131303113206336,19.292884022620594,Unhealthy,Late Lactation,Post-Calving,Three times a day,21.860194767921826,54.91506036808711,Pasture,14.383560481039591,2.9098289449565273
Guernsey,3,27.405990641026342,30.67280352035353,13.79226537180449,Healthy,Late Lactation,Pregnant,Three times a day,16.706656997122483,45.82270039332943,Pasture,11.699854672116437,16.74660307866082
Holstein,7,23.77084597738782,36.75895528474701,18.3136770622197,Unhealthy,Early Lactation,Post-Calving,Three times a day,23.295766453004624,56.244399220102316,Barn,13.7852327093191,0.31125092517432007
Guernsey,3,18.48904927310967,43.94140041709671,18.42325504749934,Unhealthy,Mid-Lactation,Calving,Two times a day,32.83906740537784,44.5069410653916,Pasture,18.78218441465378,12.919285249983226
Jersey,5,19.967993771873967,32.47805909006775,13.732411563792338,Healthy,Early Lactation,Pregnant,Three times a day,25.514679624799086,63.075330999077835,Pasture,4.999974704476635,8.696030675396555
Guernsey,3,23.263286597874462,35.84808529412316,16.31988680396189,Unhealthy,Late Lactation,Calving,Two times a day,34.626922334146066,41.63806128597919,Pasture,10.702410153468097,4.0153345811867025
Holstein,7,26.6979187184887,40.94790463272717,10.953716022730585,Healthy,Mid-Lactation,Calving,Three times a day,28.18383276446436,61.09278718399439,Barn,13.79216038000816,2.1512278354086822
Holstein,3,25.119343779722143,43.23387834142272,11.036785807342765,Healthy,Late Lactation,Calving,Three times a day,37.315001343132074,75.45474588382163,Pasture,13.584940026485492,8.802553930926528
Jersey,5,25.803530230481446,40.06414507113762,10.486576636617134,Healthy,Mid-Lactation,Post-Calving,Two times a day,37.748722607977655,73.51493080477451,Pasture,5.045579191536729,2.4661161064284953
Guernsey,7,23.75134714291545,33.87259881286754,15.810150933751094,Healthy,Late Lactation,Calving,Three times a day,16.66330814444997,75.31126798505987,Barn,11.734630547795037,9.72893223382095
Guernsey,5,25.388904263306912,40.11911779374324,14.26070977626097,Unhealthy,Mid-Lactation,Calving,Two times a day,25.953922553098185,76.8819520850843,Pasture,15.918262848403128,12.504341173057046
Jersey,7,21.948209253775946,34.45091461656135,15.4803235666424,Healthy,Mid-Lactation,Calving,Three times a day,29.632537469989632,44.18111551502777,Pasture,9.501579601004877,16.547683872147164
Guernsey,7,23.64219111235998,40.77643844728103,15.210731905083879,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,21.140940979493106,45.149888115028524,Pasture,15.8659615339747,13.572988743657334
Guernsey,3,26.931348787139466,44.31049691377561,13.502029910907304,Unhealthy,Mid-Lactation,Calving,Three times a day,24.769842705095527,62.280272252525144,Barn,7.197651955091096,1.3039953341230093
Holstein,3,28.461993347677456,40.820901766594325,16.774734148234728,Unhealthy,Late Lactation,Calving,Three times a day,31.264356986824758,75.75890673697717,Pasture,18.775202543275178,6.1486506509567445
Guernsey,5,23.203864007476668,42.943207543686185,17.585018809163905,Unhealthy,Late Lactation,Pregnant,Three times a day,20.441621445560674,78.97397826096123,Barn,10.678568809982021,5.759572158650008
Guernsey,3,18.523939892488336,30.03155764763825,10.146282588776756,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,29.447552471386857,41.8504766936,Pasture,11.918959015852286,18.300648469421684
Jersey,3,19.94007052976163,40.763581870973915,12.072422997688783,Healthy,Mid-Lactation,Calving,Two times a day,31.738747875943346,54.23096336802641,Pasture,0.627231376091768,17.35564088785527
Jersey,7,18.250333671498456,42.44381335297875,17.13235868083337,Healthy,Late Lactation,Pregnant,Two times a day,17.171911466300802,48.515770186399735,Pasture,3.4053827425718852,7.402958367008338
Ayrshire,3,25.839156230847962,30.60838106317022,13.866201726338343,Healthy,Mid-Lactation,Post-Calving,Three times a day,26.940703584658866,70.23863395724993,Pasture,12.658677609420895,1.4231051176516218
Holstein,7,21.987775504261307,43.07396590932346,16.62483946941608,Healthy,Mid-Lactation,Post-Calving,Two times a day,21.31392071818058,65.60775474148127,Barn,8.397407435645425,17.88214635609467
Guernsey,7,24.50974362863241,33.85041342465069,13.469626597345584,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,32.38527254395307,44.79552125935382,Pasture,10.163275809163494,17.763799059283745
Guernsey,7,23.919322161405596,39.97938152967083,13.907551523296371,Healthy,Early Lactation,Post-Calving,Two times a day,19.54933220488657,59.34088269459886,Barn,1.2594281746740088,17.0949226406145
Ayrshire,5,18.97831787462912,42.0053231853511,11.58678873689685,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,36.41370997291455,67.41762089485165,Pasture,16.682704768207685,16.901632754710032
Guernsey,5,22.839136333485982,39.93996769589033,12.5823101966616,Unhealthy,Early Lactation,Post-Calving,Two times a day,25.342592076439846,71.1602157569615,Barn,15.690112045924344,9.605080021723094
Holstein,5,20.646733499067878,31.384271881098858,16.05411757507587,Healthy,Mid-Lactation,Calving,Two times a day,19.752072727381282,40.80210839136034,Pasture,3.7070795144369906,3.5486330449919645
Ayrshire,7,23.02079746401183,38.944822782905526,14.331631113151664,Healthy,Late Lactation,Calving,Two times a day,25.512523112407905,75.6187829593556,Pasture,12.686587145147588,9.549761009248554
Holstein,5,20.442939364106913,38.243754850832154,17.743026829445952,Healthy,Early Lactation,Calving,Two times a day,24.80985030740467,62.77125531802098,Barn,16.366304233085433,9.891955413389297
Ayrshire,5,28.085428875323203,43.50481902111407,18.525849549383427,Healthy,Early Lactation,Calving,Two times a day,25.294055027849048,72.47636459839619,Barn,12.817082728311998,9.798635064897214
Ayrshire,3,20.090320038939044,36.063595944663135,15.416464182167598,Unhealthy,Mid-Lactation,Pregnant,Two times a day,29.053471043938725,72.31752120057133,Barn,6.207961905916896,10.775451722302323
Jersey,5,29.529366617843724,34.81621645630575,17.58267292056059,Unhealthy,Mid-Lactation,Calving,Three times a day,27.508169397924902,47.59410641083876,Barn,13.122223009563342,5.153140459823103
Holstein,5,22.99088839376329,41.24776146654699,13.0690451319457,Healthy,Early Lactation,Post-Calving,Three times a day,18.594651160341662,44.40688481014532,Pasture,4.209234953664245,7.324823622672301
Guernsey,7,28.15494350422859,36.19012989125095,14.149712154000781,Unhealthy,Late Lactation,Calving,Two times a day,16.57389774351927,68.85149075895306,Barn,6.365099945588417,8.683731839269392
Guernsey,7,25.54517781847134,39.69144262507594,17.12777676216831,Unhealthy,Late Lactation,Calving,Three times a day,32.50597076943697,46.25707675286476,Barn,4.801393062143573,2.622424190329997
Holstein,7,26.824203583989032,39.6967513518691,13.862119928170307,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,28.433218462279523,73.99749965618895,Barn,11.138502047804131,9.10728269123001
Guernsey,7,27.212686656801363,43.32058596540177,15.885049351589888,Healthy,Late Lactation,Calving,Two times a day,23.61601843390233,69.04757935448421,Pasture,2.164532935310972,16.209392341391858
Guernsey,7,24.058138582716214,38.98038603478646,11.853727790825115,Unhealthy,Late Lactation,Calving,Two times a day,34.40058773995377,73.6730145746105,Pasture,18.666207606966772,16.561190854657525
Holstein,7,24.51960628035946,37.532304149429805,15.99771314970498,Healthy,Mid-Lactation,Calving,Two times a day,24.31340338226297,51.96050718437384,Pasture,6.670247073257336,8.231275438020607
Ayrshire,5,24.167950413704702,32.08306989594776,18.615137072268936,Healthy,Late Lactation,Pregnant,Three times a day,34.103162150414576,52.663922416422764,Pasture,4.3794025421160265,10.37616624168707
Holstein,7,25.05670053708095,31.73606410018058,18.68639639823426,Unhealthy,Mid-Lactation,Calving,Two times a day,22.338147060296993,66.8488622538527,Barn,9.930996272036625,0.6730066427011328
Ayrshire,7,18.352733349078086,32.31482347924619,17.243444063295396,Unhealthy,Early Lactation,Post-Calving,Three times a day,16.748287141084795,41.2578382023579,Pasture,5.539956369094321,13.488651129371938
Guernsey,3,22.74618203818818,32.57772721990642,17.45753379076126,Healthy,Mid-Lactation,Post-Calving,Two times a day,37.383352651198294,69.0598698534969,Barn,10.698081727652886,8.092117658937262
Guernsey,5,25.27426456273406,39.56815638995451,15.579274451507008,Unhealthy,Early Lactation,Calving,Three times a day,24.469227102752956,73.43132283418404,Pasture,6.970182995641709,8.909553661666916
Guernsey,5,25.17268278307037,41.11471875411868,15.846680901658248,Unhealthy,Early Lactation,Calving,Three times a day,34.02462174838507,56.60654346416416,Barn,2.641336215380816,17.473454543595295
Jersey,5,27.515473135267577,37.94987284389628,11.33650581410518,Healthy,Late Lactation,Calving,Two times a day,21.699459197335308,70.59515320353874,Barn,5.31790484054524,9.236688691212168
Ayrshire,7,25.8601120659853,42.435265988182366,14.438591884213011,Healthy,Late Lactation,Post-Calving,Two times a day,30.512762690967744,46.984436679290475,Barn,8.768796899230505,0.42384492455705525
Jersey,7,29.90559979608807,44.8689484010045,14.507762838863638,Healthy,Late Lactation,Post-Calving,Three times a day,35.959460958185474,52.89041575277939,Barn,0.6058645295925125,4.549817817381248
Jersey,7,21.40625434330374,42.30018943679034,19.584978356677404,Healthy,Mid-Lactation,Pregnant,Three times a day,15.999456536159528,78.9721985244191,Barn,15.41285054029524,9.51241228616518
Holstein,3,22.30981235599478,40.42323560513939,14.310868626232894,Unhealthy,Late Lactation,Pregnant,Two times a day,34.93525835246614,79.45312694240505,Pasture,12.436491291808316,8.487925854970715
Jersey,7,22.606165822413555,37.9873904915572,15.493426449027577,Unhealthy,Early Lactation,Pregnant,Two times a day,28.711992119326286,60.50420212086352,Barn,12.027192145567085,17.207402745609613
